T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,PRECTOTCORR,DATE,YEAR,MONTH,HEAVY_RAIN,HEATWAVE,EXTREME_RAIN,TEMP_ANOMALY,TEMP_MA30,TEMP_RANGE,TEMP_MA7,RAIN_MA7
28.09,31.2,25.6,87.48,2.99,16.04,2012-08-11,2012,8,False,0,0,2.2413140604467827,28.683,5.599999999999998,28.48857142857143,12.418571428571429
28.04,31.02,26.15,88.16,3.62,6.2,2012-08-12,2012,8,False,0,0,2.191314060446782,28.662333333333333,4.870000000000001,28.37857142857143,11.294285714285715
27.77,29.99,26.11,89.71,3.51,11.52,2012-08-13,2012,8,False,0,0,1.9213140604467824,28.619666666666667,3.879999999999999,28.237142857142853,11.504285714285714
28.01,31.28,25.83,88.99,3.51,5.31,2012-08-14,2012,8,False,0,0,2.1613140604467844,28.59733333333333,5.450000000000003,28.155714285714286,11.67
27.38,29.61,25.66,90.13,2.95,1.49,2012-08-15,2012,8,False,0,0,1.5313140604467819,28.554,3.9499999999999993,28.012857142857143,11.282857142857143
29.19,33.05,26.06,84.37,2.08,2.96,2012-08-16,2012,8,False,0,0,3.341314060446784,28.558,6.989999999999998,28.10571428571429,8.67
28.9,32.62,26.3,87.42,2.63,7.37,2012-08-17,2012,8,False,0,0,3.0513140604467814,28.545333333333335,6.319999999999997,28.197142857142858,7.2700000000000005
28.69,32.49,25.98,86.21,4.62,2.38,2012-08-18,2012,8,False,0,0,2.841314060446784,28.535,6.510000000000002,28.282857142857143,5.3185714285714285
28.24,31.17,26.19,88.46,4.75,16.67,2012-08-19,2012,8,False,0,0,2.3913140604467813,28.497999999999998,4.98,28.31142857142857,6.814285714285715
28.13,30.8,26.24,89.14,5.05,21.06,2012-08-20,2012,8,False,0,0,2.281314060446782,28.461666666666662,4.560000000000002,28.362857142857145,8.177142857142858
28.19,30.86,26.46,90.4,5.47,15.96,2012-08-21,2012,8,False,0,0,2.341314060446784,28.424,4.399999999999999,28.388571428571428,9.698571428571428
28.38,31.49,26.18,89.62,4.83,5.68,2012-08-22,2012,8,False,0,0,2.531314060446782,28.410333333333334,5.309999999999999,28.53142857142857,10.297142857142859
28.36,31.12,26.23,88.35,3.11,4.07,2012-08-23,2012,8,False,0,0,2.5113140604467823,28.39966666666667,4.890000000000001,28.412857142857142,10.455714285714285
27.94,30.1,25.75,88.35,2.38,12.05,2012-08-24,2012,8,False,0,0,2.091314060446784,28.363999999999997,4.350000000000001,28.275714285714287,11.124285714285714
27.63,30.08,25.74,91.72,2.67,6.94,2012-08-25,2012,8,False,0,0,1.7813140604467819,28.32133333333333,4.34,28.124285714285715,11.775714285714285
27.98,31.01,25.48,89.82,3.79,7.37,2012-08-26,2012,8,False,0,0,2.1313140604467833,28.302,5.530000000000001,28.087142857142855,10.447142857142856
27.74,30.48,26.08,89.64,3.74,3.27,2012-08-27,2012,8,False,0,0,1.8913140604467813,28.279666666666667,4.400000000000002,28.03142857142857,7.905714285714285
27.92,31.13,25.4,86.92,2.91,0.44,2012-08-28,2012,8,False,0,0,2.0713140604467846,28.273,5.73,27.99285714285714,5.688571428571428
28.21,31.29,25.64,87.72,2.67,0.21,2012-08-29,2012,8,False,0,0,2.3613140604467837,28.29733333333333,5.649999999999999,27.96857142857143,4.9071428571428575
28.39,31.84,25.59,85.8,3.41,0.94,2012-08-30,2012,8,False,0,0,2.5413140604467834,28.317,6.25,27.972857142857144,4.46
28.43,31.99,25.91,87.05,3.38,1.04,2012-08-31,2012,8,False,0,0,2.5813140604467826,28.304,6.079999999999998,28.04285714285714,2.8871428571428566
28.61,32.0,25.62,86.24,2.7,0.56,2012-09-01,2012,9,False,0,0,2.7613140604467823,28.308,6.379999999999999,28.18285714285714,1.9757142857142849
28.2,30.84,26.1,89.44,2.46,1.59,2012-09-02,2012,9,False,0,0,2.351314060446782,28.285999999999998,4.739999999999998,28.214285714285715,1.1499999999999997
27.95,30.83,25.98,90.59,5.07,26.02,2012-09-03,2012,9,False,0,0,2.101314060446782,28.256666666666668,4.849999999999998,28.244285714285713,4.3999999999999995
27.56,29.18,26.29,93.47,3.96,40.46,2012-09-04,2012,9,False,0,0,1.7113140604467816,28.214999999999996,2.8900000000000006,28.192857142857143,10.117142857142856
27.74,29.46,26.11,92.95,4.25,20.33,2012-09-05,2012,9,False,0,0,1.8913140604467813,28.180999999999997,3.3500000000000014,28.125714285714285,12.991428571428571
27.06,28.36,25.63,94.62,4.2,31.28,2012-09-06,2012,9,False,0,0,1.2113140604467816,28.130333333333336,2.7300000000000004,27.935714285714287,17.325714285714287
28.15,32.04,25.16,86.05,2.12,0.17,2012-09-07,2012,9,False,0,0,2.3013140604467814,28.122666666666667,6.879999999999999,27.895714285714288,17.201428571428572
28.35,31.65,25.3,88.9,2.2,12.43,2012-09-08,2012,9,False,0,0,2.5013140604467843,28.116333333333333,6.349999999999998,27.858571428571427,18.897142857142857
27.02,28.87,25.9,93.9,3.87,16.56,2012-09-09,2012,9,False,0,0,1.1713140604467824,28.075,2.9700000000000024,27.689999999999998,21.035714285714285
27.88,30.88,25.84,89.14,3.66,4.81,2012-09-10,2012,9,False,0,0,2.031314060446782,28.067999999999998,5.039999999999999,27.680000000000003,18.005714285714284
27.75,30.83,26.01,89.16,3.71,1.29,2012-09-11,2012,9,False,0,0,1.9013140604467829,28.058333333333334,4.819999999999997,27.70714285714286,12.409999999999998
27.89,30.97,25.84,89.56,4.33,0.59,2012-09-12,2012,9,False,0,0,2.0413140604467834,28.062333333333335,5.129999999999999,27.728571428571428,9.59
27.38,29.01,26.09,91.82,4.3,13.82,2012-09-13,2012,9,False,0,0,1.5313140604467819,28.041333333333334,2.9200000000000017,27.774285714285714,7.095714285714285
27.89,30.46,26.07,90.94,2.24,9.43,2012-09-14,2012,9,False,0,0,2.0413140604467834,28.058333333333334,4.390000000000001,27.737142857142857,8.418571428571427
27.37,30.01,25.64,89.93,2.66,10.98,2012-09-15,2012,9,False,0,0,1.5213140604467839,27.997666666666664,4.370000000000001,27.59714285714286,8.211428571428572
27.03,29.16,25.48,93.5,3.81,11.06,2012-09-16,2012,9,False,0,0,1.181314060446784,27.935333333333332,3.6799999999999997,27.598571428571432,7.425714285714286
27.7,30.77,25.63,90.74,3.21,4.44,2012-09-17,2012,9,False,0,0,1.8513140604467822,27.902333333333335,5.140000000000001,27.572857142857142,7.372857142857143
27.56,30.14,25.68,91.34,2.59,7.43,2012-09-18,2012,9,False,0,0,1.7113140604467816,27.879666666666665,4.460000000000001,27.545714285714286,8.25
28.07,31.63,25.44,88.95,3.11,1.86,2012-09-19,2012,9,False,0,0,2.221314060446783,27.877666666666666,6.189999999999998,27.571428571428573,8.431428571428572
28.36,32.06,25.67,88.75,4.44,0.35,2012-09-20,2012,9,False,0,0,2.5113140604467823,27.883333333333333,6.390000000000001,27.711428571428574,6.507142857142858
28.66,31.94,26.4,87.03,3.0,0.17,2012-09-21,2012,9,False,0,0,2.811314060446783,27.892666666666667,5.540000000000003,27.821428571428573,5.184285714285715
28.32,31.58,25.93,88.12,3.03,3.86,2012-09-22,2012,9,False,0,0,2.471314060446783,27.891333333333332,5.649999999999999,27.957142857142856,4.167142857142857
26.98,28.22,25.41,91.43,1.91,3.97,2012-09-23,2012,9,False,0,0,1.1313140604467833,27.859333333333332,2.8099999999999987,27.949999999999996,3.154285714285714
26.72,29.79,24.41,85.08,2.2,0.6,2012-09-24,2012,9,False,0,0,0.8713140604467817,27.829,5.379999999999999,27.81,2.6057142857142854
26.23,31.04,21.89,81.96,2.59,0.0,2012-09-25,2012,9,False,0,0,0.3813140604467833,27.770666666666667,9.149999999999999,27.62,1.544285714285714
26.49,30.58,22.11,83.03,2.29,0.49,2012-09-26,2012,9,False,0,0,0.6413140604467813,27.729,8.469999999999999,27.39428571428571,1.3485714285714285
27.91,31.76,23.61,81.81,2.01,0.26,2012-09-27,2012,9,False,0,0,2.061314060446783,27.728666666666665,8.150000000000002,27.330000000000002,1.3357142857142856
27.01,29.38,24.67,87.36,2.52,0.6,2012-09-28,2012,9,False,0,0,1.1613140604467844,27.688666666666666,4.709999999999997,27.094285714285714,1.397142857142857
27.24,30.14,24.48,86.18,1.97,1.09,2012-09-29,2012,9,False,0,0,1.3913140604467813,27.650333333333332,5.66,26.939999999999998,1.0014285714285716
27.72,31.14,24.93,87.41,1.55,0.65,2012-09-30,2012,9,False,0,0,1.8713140604467817,27.626666666666665,6.210000000000001,27.045714285714286,0.5271428571428571
27.65,30.45,25.53,88.86,2.17,0.0,2012-10-01,2012,10,False,0,0,1.8013140604467814,27.594666666666665,4.919999999999998,27.178571428571427,0.4414285714285714
27.39,30.06,25.54,91.71,3.14,1.16,2012-10-02,2012,10,False,0,0,1.5413140604467834,27.567666666666664,4.52,27.344285714285714,0.6071428571428571
27.33,30.09,25.74,90.08,4.7,1.51,2012-10-03,2012,10,False,0,0,1.4813140604467812,27.547,4.350000000000001,27.464285714285715,0.7528571428571429
27.17,29.76,25.78,90.44,4.59,14.84,2012-10-04,2012,10,False,0,0,1.3213140604467846,27.534,3.9800000000000004,27.358571428571427,2.835714285714286
27.07,29.52,24.87,87.07,2.19,0.86,2012-10-05,2012,10,False,0,0,1.2213140604467831,27.511666666666667,4.649999999999999,27.367142857142856,2.8728571428571428
26.32,31.08,21.0,76.07,1.89,0.0,2012-10-06,2012,10,False,0,0,0.47131406044678315,27.487,10.079999999999998,27.235714285714284,2.717142857142857
25.71,29.12,22.55,87.41,2.84,0.02,2012-10-07,2012,10,False,0,0,-0.1386859395532163,27.405666666666665,6.57,26.94857142857143,2.6271428571428572
26.49,29.98,23.37,88.71,2.58,1.74,2012-10-08,2012,10,False,0,0,0.6413140604467813,27.343666666666664,6.609999999999999,26.782857142857146,2.875714285714286
28.01,31.93,25.03,81.68,1.31,1.12,2012-10-09,2012,10,False,0,0,2.1613140604467844,27.376666666666665,6.899999999999999,26.87142857142857,2.87
25.84,28.92,23.34,89.43,2.73,13.87,2012-10-10,2012,10,False,0,0,-0.008685939553217281,27.308666666666667,5.580000000000002,26.65857142857143,4.635714285714286
25.81,29.76,22.53,86.14,3.57,7.75,2012-10-11,2012,10,False,0,0,-0.03868593955321842,27.243999999999996,7.23,26.464285714285715,3.622857142857143
25.46,27.82,23.82,86.61,2.05,2.33,2012-10-12,2012,10,False,0,0,-0.3886859395532163,27.163,4.0,26.23428571428571,3.8328571428571427
26.09,30.05,23.3,84.55,1.27,3.85,2012-10-13,2012,10,False,0,0,0.24131406044678272,27.12,6.75,26.201428571428572,4.382857142857143
25.48,29.07,22.19,83.24,1.5,3.13,2012-10-14,2012,10,False,0,0,-0.3686859395532167,27.03966666666667,6.879999999999999,26.16857142857143,4.827142857142857
24.35,29.81,19.53,78.97,2.49,0.12,2012-10-15,2012,10,False,0,0,-1.4986859395532157,26.939,10.279999999999998,25.86285714285714,4.595714285714286
23.68,29.44,18.38,80.81,2.5,0.0,2012-10-16,2012,10,False,0,0,-2.1686859395532174,26.827333333333335,11.060000000000002,25.244285714285716,4.435714285714286
23.67,29.52,18.31,82.88,2.91,0.0,2012-10-17,2012,10,False,0,0,-2.1786859395532154,26.692999999999998,11.21,24.934285714285714,2.454285714285714
24.18,30.14,19.3,80.79,2.77,0.0,2012-10-18,2012,10,False,0,0,-1.6686859395532174,26.580333333333336,10.84,24.701428571428572,1.3471428571428574
24.0,29.78,18.79,80.41,2.66,0.0,2012-10-19,2012,10,False,0,0,-1.8486859395532171,26.444666666666667,10.990000000000002,24.49285714285714,1.0142857142857145
23.21,29.17,18.47,81.54,3.03,0.0,2012-10-20,2012,10,False,0,0,-2.6386859395532163,26.273,10.700000000000003,24.081428571428575,0.4642857142857145
22.38,28.67,16.81,80.27,2.89,0.0,2012-10-21,2012,10,False,0,0,-3.468685939553218,26.063666666666666,11.860000000000003,23.638571428571428,0.017142857142857397
22.18,28.56,16.55,83.18,2.99,0.0,2012-10-22,2012,10,False,0,0,-3.6686859395532174,25.858999999999998,12.009999999999998,23.32857142857143,0.0
22.07,27.99,17.07,82.45,2.82,0.0,2012-10-23,2012,10,False,0,0,-3.778685939553217,25.695333333333334,10.919999999999998,23.09857142857143,0.0
21.89,28.17,16.1,77.03,2.57,0.0,2012-10-24,2012,10,False,0,0,-3.9586859395532166,25.534333333333333,12.07,22.844285714285714,0.0
22.49,28.61,15.97,78.23,2.24,0.0,2012-10-25,2012,10,False,0,0,-3.3586859395532187,25.409666666666666,12.639999999999999,22.602857142857143,0.0
23.11,29.01,18.14,81.55,2.62,0.0,2012-10-26,2012,10,False,0,0,-2.7386859395532177,25.297,10.870000000000001,22.475714285714282,0.0
21.82,27.8,16.75,81.76,3.14,0.0,2012-10-27,2012,10,False,0,0,-4.028685939553217,25.094,11.05,22.277142857142856,0.0
20.67,27.28,15.32,81.68,3.71,0.0,2012-10-28,2012,10,False,0,0,-5.178685939553215,24.88266666666667,11.96,22.032857142857143,0.0
20.33,27.83,14.08,83.28,3.57,0.0,2012-10-29,2012,10,False,0,0,-5.518685939553219,24.652333333333335,13.749999999999998,21.768571428571427,0.0
20.48,28.22,13.76,82.09,3.35,0.0,2012-10-30,2012,10,False,0,0,-5.368685939553217,24.411,14.459999999999999,21.541428571428572,0.0
21.47,28.63,14.58,81.28,2.91,0.0,2012-10-31,2012,10,False,0,0,-4.378685939553218,24.205,14.049999999999999,21.481428571428573,0.0
22.18,28.52,16.09,76.02,2.61,0.0,2012-11-01,2012,11,False,0,0,-3.6686859395532174,24.031333333333336,12.43,21.437142857142856,0.0
22.82,28.37,16.32,74.81,1.98,0.23,2012-11-02,2012,11,False,0,0,-3.028685939553217,23.880999999999997,12.05,21.395714285714288,0.03285714285714311
22.32,26.24,19.71,83.5,2.02,13.05,2012-11-03,2012,11,False,0,0,-3.528685939553217,23.719333333333335,6.529999999999998,21.467142857142857,1.8971428571428575
23.77,28.24,19.95,84.98,1.8,4.55,2012-11-04,2012,11,False,0,0,-2.0786859395532176,23.609333333333332,8.29,21.91,2.5471428571428576
25.2,28.75,22.56,87.81,2.36,25.84,2012-11-05,2012,11,False,0,0,-0.6486859395532178,23.572000000000003,6.190000000000001,22.60571428571429,6.238571428571428
25.48,29.45,22.52,87.8,2.32,13.76,2012-11-06,2012,11,False,0,0,-0.3686859395532167,23.564333333333334,6.93,23.319999999999997,8.204285714285714
22.98,27.33,19.1,87.45,2.62,1.09,2012-11-07,2012,11,False,0,0,-2.8686859395532167,23.447333333333333,8.229999999999997,23.535714285714285,8.360000000000001
21.5,24.86,17.96,78.92,2.13,0.0,2012-11-08,2012,11,False,0,0,-4.348685939553217,23.23033333333333,6.899999999999999,23.438571428571432,8.360000000000001
20.99,27.38,15.74,74.32,2.32,0.0,2012-11-09,2012,11,False,0,0,-4.858685939553219,23.068666666666665,11.639999999999999,23.177142857142854,8.327142857142858
18.51,24.47,13.46,79.85,2.91,0.0,2012-11-10,2012,11,False,0,0,-7.338685939553216,22.825333333333333,11.009999999999998,22.632857142857144,6.4628571428571435
18.43,25.19,12.61,78.17,2.57,0.0,2012-11-11,2012,11,False,0,0,-7.418685939553217,22.591,12.580000000000002,21.87,5.812857142857143
18.62,25.32,12.72,81.38,2.74,0.0,2012-11-12,2012,11,False,0,0,-7.228685939553216,22.342,12.6,20.93,2.1214285714285714
19.59,26.75,13.91,82.81,3.06,0.0,2012-11-13,2012,11,False,0,0,-6.258685939553217,22.145666666666667,12.84,20.08857142857143,0.15571428571428572
19.29,26.33,13.43,79.4,3.01,0.0,2012-11-14,2012,11,False,0,0,-6.558685939553218,21.977,12.899999999999999,19.56142857142857,0.0
18.41,25.86,12.91,79.39,3.96,0.0,2012-11-15,2012,11,False,0,0,-7.438685939553217,21.801333333333332,12.95,19.12,0.0
17.62,25.63,11.06,81.13,4.05,0.0,2012-11-16,2012,11,False,0,0,-8.228685939553216,21.599666666666668,14.569999999999999,18.638571428571428,0.0
19.43,27.07,12.85,81.37,3.61,0.0,2012-11-17,2012,11,False,0,0,-6.418685939553217,21.441333333333333,14.22,18.770000000000003,0.0
21.41,27.81,15.28,77.69,3.25,0.0,2012-11-18,2012,11,False,0,0,-4.438685939553217,21.355,12.53,19.195714285714285,0.0
21.63,27.58,16.38,77.45,3.35,0.06,2012-11-19,2012,11,False,0,0,-4.218685939553218,21.302333333333333,11.2,19.625714285714285,0.008571428571428572
21.52,27.06,16.75,82.99,3.75,0.12,2012-11-20,2012,11,False,0,0,-4.328685939553218,21.273666666666667,10.309999999999999,19.90142857142857,0.025714285714285714
20.78,27.01,15.55,77.7,3.51,0.0,2012-11-21,2012,11,False,0,0,-5.068685939553216,21.226999999999997,11.46,20.114285714285717,0.025714285714285714
20.19,26.74,14.68,75.71,3.06,0.0,2012-11-22,2012,11,False,0,0,-5.658685939553216,21.164333333333335,12.059999999999999,20.368571428571432,0.025714285714285714
19.38,25.94,13.06,71.22,2.49,0.0,2012-11-23,2012,11,False,0,0,-6.468685939553218,21.08066666666667,12.88,20.62,0.025714285714285714
18.86,26.23,13.02,75.34,2.39,0.0,2012-11-24,2012,11,False,0,0,-6.988685939553218,20.95966666666667,13.21,20.53857142857143,0.025714285714285714
18.23,25.5,12.05,69.66,2.74,0.0,2012-11-25,2012,11,False,0,0,-7.618685939553217,20.797000000000004,13.45,20.084285714285716,0.025714285714285714
18.54,26.2,11.4,69.06,2.37,0.0,2012-11-26,2012,11,False,0,0,-7.308685939553218,20.687666666666665,14.799999999999999,19.642857142857142,0.017142857142857144
17.57,25.25,11.14,72.21,2.86,0.0,2012-11-27,2012,11,False,0,0,-8.278685939553217,20.584333333333333,14.11,19.07857142857143,0.0
16.43,24.49,9.89,73.99,2.92,0.0,2012-11-28,2012,11,False,0,0,-9.418685939553217,20.454333333333334,14.599999999999998,18.457142857142856,0.0
16.07,24.31,9.02,70.84,2.91,0.0,2012-11-29,2012,11,False,0,0,-9.778685939553217,20.30733333333333,15.29,17.86857142857143,0.0
17.07,25.17,9.63,71.39,2.66,0.0,2012-11-30,2012,11,False,0,0,-8.778685939553217,20.160666666666668,15.540000000000001,17.538571428571426,0.0
17.06,26.07,10.39,74.75,3.26,0.0,2012-12-01,2012,12,False,0,0,-8.788685939553218,19.99,15.68,17.28142857142857,0.0
16.47,24.97,10.54,73.21,3.58,0.0,2012-12-02,2012,12,False,0,0,-9.378685939553218,19.778333333333332,14.43,17.03,0.0
15.43,23.6,8.85,72.12,3.17,0.0,2012-12-03,2012,12,False,0,0,-10.418685939553217,19.54866666666667,14.750000000000002,16.585714285714285,0.0
16.19,24.79,8.38,73.35,2.73,0.0,2012-12-04,2012,12,False,0,0,-9.658685939553216,19.296,16.409999999999997,16.388571428571428,0.0
16.2,23.25,10.15,75.46,2.56,0.0,2012-12-05,2012,12,False,0,0,-9.648685939553218,18.996,13.1,16.355714285714285,0.0
16.3,24.66,8.93,74.16,2.76,0.0,2012-12-06,2012,12,False,0,0,-9.548685939553216,18.689999999999998,15.73,16.388571428571428,0.0
16.04,24.4,8.73,74.11,2.62,0.0,2012-12-07,2012,12,False,0,0,-9.808685939553218,18.458666666666666,15.669999999999998,16.24142857142857,0.0
16.35,24.99,8.72,70.79,2.78,0.0,2012-12-08,2012,12,False,0,0,-9.498685939553216,18.287,16.269999999999996,16.139999999999997,0.0
17.29,26.14,9.33,67.35,2.41,0.0,2012-12-09,2012,12,False,0,0,-8.558685939553218,18.163666666666668,16.810000000000002,16.257142857142856,0.0
19.23,27.33,10.93,62.57,1.88,0.0,2012-12-10,2012,12,False,0,0,-6.618685939553217,18.187666666666665,16.4,16.8,0.0
21.4,27.6,16.51,74.91,1.54,0.7,2012-12-11,2012,12,False,0,0,-4.448685939553219,18.28666666666667,11.09,17.544285714285714,0.09999999999999999
