T2M,T2M_MAX,T2M_MIN,RH2M,WS10M,PRECTOTCORR,DATE,YEAR,MONTH,HEAVY_RAIN,HEATWAVE,EXTREME_RAIN,TEMP_ANOMALY,TEMP_MA30
28.33,31.78,25.92,90.14,3.18,50.74,2000-08-31,2000,8,True,False,True,2.481314060446781,28.091
28.43,31.67,26.06,89.77,3.39,9.48,2000-09-01,2000,9,False,False,False,2.5813140604467826,28.115666666666666
27.92,29.99,26.59,92.6,3.95,1.2,2000-09-02,2000,9,False,False,False,2.0713140604467846,28.133666666666667
28.58,31.7,26.67,86.75,4.58,0.03,2000-09-03,2000,9,False,False,False,2.731314060446781,28.134000000000004
27.97,30.44,26.3,90.48,3.87,1.33,2000-09-04,2000,9,False,False,False,2.1213140604467817,28.121
27.3,29.57,25.65,91.99,2.43,8.35,2000-09-05,2000,9,False,False,False,1.4513140604467836,28.073
26.93,29.63,24.85,91.64,2.62,6.89,2000-09-06,2000,9,False,False,False,1.0813140604467826,27.999000000000002
27.86,30.88,25.82,89.81,3.9,3.76,2000-09-07,2000,9,False,False,False,2.0113140604467823,27.975
27.97,31.28,25.57,88.73,3.65,0.41,2000-09-08,2000,9,False,False,False,2.1213140604467817,27.971666666666668
27.77,29.95,26.5,91.36,3.83,0.33,2000-09-09,2000,9,False,False,False,1.9213140604467824,27.974333333333334
28.63,31.7,26.12,87.15,2.94,0.54,2000-09-10,2000,9,False,False,False,2.781314060446782,28.009666666666664
28.48,31.61,25.63,86.16,2.21,0.1,2000-09-11,2000,9,False,False,False,2.6313140604467833,28.063333333333333
27.89,30.92,25.09,87.28,2.41,0.0,2000-09-12,2000,9,False,False,False,2.0413140604467834,28.078
26.9,28.83,25.22,92.26,2.86,13.98,2000-09-13,2000,9,False,False,False,1.0513140604467814,28.039666666666665
27.15,29.24,25.84,91.56,4.35,8.84,2000-09-14,2000,9,False,False,False,1.3013140604467814,28.011999999999997
27.5,30.41,25.68,89.38,4.73,13.93,2000-09-15,2000,9,False,False,False,1.6513140604467829,27.981666666666666
27.81,31.31,25.57,88.48,4.28,2.61,2000-09-16,2000,9,False,False,False,1.9613140604467816,27.954
27.11,29.27,25.53,91.25,4.1,10.52,2000-09-17,2000,9,False,False,False,1.2613140604467823,27.919333333333334
26.83,28.6,25.75,93.74,5.67,39.08,2000-09-18,2000,9,False,False,False,0.9813140604467812,27.879
27.15,28.51,26.38,94.34,5.93,26.39,2000-09-19,2000,9,False,False,False,1.3013140604467814,27.853333333333335
26.57,28.45,25.44,92.63,5.68,25.41,2000-09-20,2000,9,False,False,False,0.7213140604467831,27.82133333333333
26.19,28.01,24.9,94.58,4.03,5.72,2000-09-21,2000,9,False,False,False,0.34131406044678414,27.773666666666667
26.18,28.34,24.5,91.19,2.18,12.71,2000-09-22,2000,9,False,False,False,0.3313140604467826,27.709666666666667
26.64,30.06,23.88,89.07,3.1,8.57,2000-09-23,2000,9,False,False,False,0.7913140604467834,27.66
26.69,29.21,24.98,92.77,2.9,4.73,2000-09-24,2000,9,False,False,False,0.8413140604467841,27.597333333333335
27.25,30.22,25.53,91.18,3.06,0.27,2000-09-25,2000,9,False,False,False,1.4013140604467829,27.556
26.86,29.67,24.87,92.07,2.56,0.35,2000-09-26,2000,9,False,False,False,1.0113140604467823,27.502000000000002
27.53,30.74,24.56,83.4,1.87,0.05,2000-09-27,2000,9,False,False,False,1.681314060446784,27.488333333333333
27.58,31.91,22.84,81.12,1.73,0.0,2000-09-28,2000,9,False,False,False,1.7313140604467812,27.468
27.36,31.3,23.66,82.8,2.17,0.0,2000-09-29,2000,9,False,False,False,1.5113140604467823,27.44533333333333
26.48,30.98,21.84,82.59,2.43,0.0,2000-09-30,2000,9,False,False,False,0.6313140604467833,27.383666666666667
26.69,30.65,22.59,81.99,2.36,0.15,2000-10-01,2000,10,False,False,False,0.8413140604467841,27.325666666666667
27.18,30.92,23.68,85.47,2.32,0.7,2000-10-02,2000,10,False,False,False,1.3313140604467826,27.301
27.57,31.19,24.5,86.66,2.11,7.99,2000-10-03,2000,10,False,False,False,1.7213140604467831,27.267333333333333
27.75,31.62,24.67,85.85,1.97,13.55,2000-10-04,2000,10,False,False,False,1.9013140604467829,27.26
27.56,31.57,24.52,85.68,2.06,0.6,2000-10-05,2000,10,False,False,False,1.7113140604467816,27.268666666666665
27.45,30.79,24.54,84.4,1.48,0.0,2000-10-06,2000,10,False,False,False,1.6013140604467822,27.286
27.17,30.83,24.03,85.9,1.71,2.01,2000-10-07,2000,10,False,False,False,1.3213140604467846,27.262999999999998
27.1,30.61,24.17,86.07,1.71,0.38,2000-10-08,2000,10,False,False,False,1.2513140604467843,27.233999999999998
26.81,29.91,24.4,88.22,1.82,1.51,2000-10-09,2000,10,False,False,False,0.9613140604467816,27.201999999999998
27.71,31.19,24.54,83.05,1.15,0.46,2000-10-10,2000,10,False,False,False,1.8613140604467837,27.171333333333333
27.78,30.4,25.09,83.72,1.21,1.19,2000-10-11,2000,10,False,False,False,1.931314060446784,27.148
27.75,30.14,24.94,83.23,1.11,16.24,2000-10-12,2000,10,False,False,False,1.9013140604467829,27.14333333333333
26.51,31.04,23.12,83.81,2.6,1.43,2000-10-13,2000,10,False,False,False,0.6613140604467844,27.130333333333333
24.71,30.61,18.91,75.08,2.57,0.0,2000-10-14,2000,10,False,False,False,-1.1386859395532163,27.049
25.41,31.23,19.69,80.22,3.42,0.18,2000-10-15,2000,10,False,False,False,-0.438685939553217,26.979333333333333
26.46,30.54,22.2,84.33,2.57,2.23,2000-10-16,2000,10,False,False,False,0.6113140604467837,26.93433333333333
26.49,29.14,24.63,88.08,1.79,1.18,2000-10-17,2000,10,False,False,False,0.6413140604467813,26.913666666666664
26.66,30.21,23.94,88.49,2.09,1.02,2000-10-18,2000,10,False,False,False,0.811314060446783,26.908
28.04,32.2,24.46,81.16,0.86,0.19,2000-10-19,2000,10,False,False,False,2.191314060446782,26.937666666666665
27.7,31.8,24.23,82.01,1.54,0.21,2000-10-20,2000,10,False,False,False,1.8513140604467822,26.97533333333333
27.15,31.61,23.29,78.12,2.01,2.3,2000-10-21,2000,10,False,False,False,1.3013140604467814,27.00733333333333
26.44,31.34,21.61,71.88,1.26,0.02,2000-10-22,2000,10,False,False,False,0.5913140604467841,27.016000000000002
26.28,31.12,20.94,68.0,1.21,0.0,2000-10-23,2000,10,False,False,False,0.431314060446784,27.004
25.63,30.67,20.02,72.99,1.51,0.0,2000-10-24,2000,10,False,False,False,-0.21868593955321813,26.968666666666664
25.34,30.01,20.1,76.79,1.61,0.0,2000-10-25,2000,10,False,False,False,-0.5086859395532173,26.904999999999998
25.05,29.81,20.31,81.04,2.4,0.0,2000-10-26,2000,10,False,False,False,-0.7986859395532164,26.844666666666665
23.54,26.76,20.7,92.3,4.63,38.77,2000-10-27,2000,10,False,False,False,-2.308685939553218,26.711666666666666
24.46,28.34,22.12,91.47,6.11,28.58,2000-10-28,2000,10,False,False,False,-1.3886859395532163,26.607666666666667
23.9,28.74,19.99,88.48,4.26,0.31,2000-10-29,2000,10,False,False,False,-1.9486859395532186,26.492333333333338
22.97,27.93,19.24,84.88,3.17,0.0,2000-10-30,2000,10,False,False,False,-2.8786859395532183,26.375333333333334
22.99,28.43,17.81,83.54,2.24,0.0,2000-10-31,2000,10,False,False,False,-2.8586859395532187,26.252
23.66,28.94,18.05,81.4,2.16,0.0,2000-11-01,2000,11,False,False,False,-2.188685939553217,26.134666666666664
24.86,29.51,19.65,78.64,1.42,0.0,2000-11-02,2000,11,False,False,False,-0.9886859395532177,26.04433333333333
25.15,29.29,20.81,78.93,1.72,0.0,2000-11-03,2000,11,False,False,False,-0.6986859395532186,25.957666666666668
24.82,29.5,19.55,75.16,1.66,0.0,2000-11-04,2000,11,False,False,False,-1.0286859395532169,25.866333333333333
24.83,29.22,20.29,73.56,1.24,0.0,2000-11-05,2000,11,False,False,False,-1.0186859395532188,25.779
24.99,29.32,20.96,71.97,1.13,0.0,2000-11-06,2000,11,False,False,False,-0.8586859395532187,25.706333333333337
24.58,29.03,19.95,64.48,1.03,0.0,2000-11-07,2000,11,False,False,False,-1.2686859395532188,25.622333333333334
23.57,28.85,18.1,64.57,1.16,0.0,2000-11-08,2000,11,False,False,False,-2.278685939553217,25.514333333333337
22.62,27.87,16.18,69.65,1.58,0.0,2000-11-09,2000,11,False,False,False,-3.228685939553216,25.34466666666667
22.81,28.73,16.57,64.34,1.41,0.0,2000-11-10,2000,11,False,False,False,-3.0386859395532184,25.179
23.16,28.35,17.86,66.56,1.22,0.0,2000-11-11,2000,11,False,False,False,-2.688685939553217,25.026000000000003
23.1,28.72,17.53,71.2,1.29,0.0,2000-11-12,2000,11,False,False,False,-2.7486859395532157,24.912333333333333
22.98,28.54,18.11,70.27,1.17,0.0,2000-11-13,2000,11,False,False,False,-2.8686859395532167,24.854666666666667
23.34,28.37,18.61,71.84,1.2,0.0,2000-11-14,2000,11,False,False,False,-2.5086859395532173,24.785666666666668
22.3,27.99,17.49,75.47,1.6,0.0,2000-11-15,2000,11,False,False,False,-3.5486859395532164,24.647
21.29,27.41,16.15,79.84,2.37,0.0,2000-11-16,2000,11,False,False,False,-4.558685939553218,24.473666666666666
21.7,27.05,15.74,76.88,1.83,0.0,2000-11-17,2000,11,False,False,False,-4.148685939553218,24.308333333333334
22.43,27.49,16.41,73.95,1.24,0.0,2000-11-18,2000,11,False,False,False,-3.4186859395532174,24.121333333333332
22.25,27.98,17.27,82.01,2.37,0.0,2000-11-19,2000,11,False,False,False,-3.598685939553217,23.939666666666668
22.92,28.04,18.42,81.81,2.01,0.0,2000-11-20,2000,11,False,False,False,-2.9286859395532154,23.79866666666667
23.21,28.23,19.07,78.37,1.09,0.0,2000-11-21,2000,11,False,False,False,-2.6386859395532163,23.691
22.67,28.6,17.14,79.23,1.53,0.0,2000-11-22,2000,11,False,False,False,-3.1786859395532154,23.570666666666668
23.1,28.51,17.6,75.88,1.37,0.0,2000-11-23,2000,11,False,False,False,-2.7486859395532157,23.486333333333334
21.65,27.35,16.37,76.98,2.33,0.0,2000-11-24,2000,11,False,False,False,-4.198685939553219,23.363333333333333
20.88,26.55,15.47,72.64,1.78,0.0,2000-11-25,2000,11,False,False,False,-4.968685939553218,23.224333333333334
20.46,27.59,14.25,67.8,2.35,0.0,2000-11-26,2000,11,False,False,False,-5.388685939553216,23.121666666666666
19.99,27.1,13.03,72.67,2.38,0.0,2000-11-27,2000,11,False,False,False,-5.858685939553219,22.97266666666667
21.57,27.38,15.04,74.62,1.47,0.19,2000-11-28,2000,11,False,False,False,-4.278685939553217,22.894999999999996
21.46,26.62,17.32,73.58,1.69,0.29,2000-11-29,2000,11,False,False,False,-4.388685939553216,22.84466666666667
21.29,27.22,14.87,69.13,1.83,0.0,2000-11-30,2000,11,False,False,False,-4.558685939553218,22.788
20.62,25.8,16.65,67.79,2.2,0.0,2000-12-01,2000,12,False,False,False,-5.228685939553216,22.686666666666667
17.56,25.11,12.49,65.12,3.18,0.0,2000-12-02,2000,12,False,False,False,-8.288685939553218,22.443333333333335
15.06,23.91,7.92,66.31,3.52,0.0,2000-12-03,2000,12,False,False,False,-10.788685939553217,22.106999999999996
15.8,23.53,8.14,65.22,2.58,0.0,2000-12-04,2000,12,False,False,False,-10.048685939553216,21.806333333333335
16.44,23.8,8.57,59.67,2.25,0.0,2000-12-05,2000,12,False,False,False,-9.408685939553216,21.526666666666664
17.13,24.16,10.76,58.36,1.71,0.0,2000-12-06,2000,12,False,False,False,-8.718685939553218,21.264666666666663
16.85,24.1,11.09,62.51,1.94,0.0,2000-12-07,2000,12,False,False,False,-8.998685939553216,21.007
17.0,24.01,9.32,61.07,2.05,0.0,2000-12-08,2000,12,False,False,False,-8.848685939553217,20.788
16.89,24.73,10.28,60.96,2.25,0.0,2000-12-09,2000,12,False,False,False,-8.958685939553217,20.596999999999998
17.9,25.49,11.26,56.56,1.85,0.0,2000-12-10,2000,12,False,False,False,-7.948685939553219,20.433333333333334
18.23,24.92,12.12,58.24,1.39,0.0,2000-12-11,2000,12,False,False,False,-7.618685939553217,20.269
18.34,25.45,12.35,66.09,1.45,0.0,2000-12-12,2000,12,False,False,False,-7.508685939553217,20.110333333333337
16.54,24.01,10.06,64.01,2.65,0.0,2000-12-13,2000,12,False,False,False,-9.308685939553218,19.895666666666667
15.43,23.25,7.89,62.59,2.38,0.0,2000-12-14,2000,12,False,False,False,-10.418685939553217,19.632
16.5,23.92,9.17,60.55,2.1,0.0,2000-12-15,2000,12,False,False,False,-9.348685939553217,19.43866666666667
16.74,24.06,10.15,65.56,2.37,0.0,2000-12-16,2000,12,False,False,False,-9.108685939553219,19.286999999999995
16.89,24.34,9.94,70.5,2.67,0.0,2000-12-17,2000,12,False,False,False,-8.958685939553217,19.12666666666667
17.69,24.9,10.17,68.01,1.9,0.0,2000-12-18,2000,12,False,False,False,-8.158685939553216,18.968666666666664
17.8,24.65,11.23,66.34,1.73,0.0,2000-12-19,2000,12,False,False,False,-8.048685939553216,18.820333333333334
17.2,24.75,11.08,66.48,2.36,0.0,2000-12-20,2000,12,False,False,False,-8.648685939553218,18.629666666666665
16.29,23.85,9.63,67.65,2.65,0.0,2000-12-21,2000,12,False,False,False,-9.558685939553218,18.398999999999997
16.39,24.2,9.4,71.88,2.85,0.0,2000-12-22,2000,12,False,False,False,-9.458685939553217,18.189666666666668
16.82,24.62,9.39,66.9,2.42,0.0,2000-12-23,2000,12,False,False,False,-9.028685939553217,17.98033333333333
17.67,24.48,10.33,63.29,1.87,0.0,2000-12-24,2000,12,False,False,False,-8.178685939553215,17.84766666666667
17.43,24.71,10.42,67.38,2.28,0.0,2000-12-25,2000,12,False,False,False,-8.418685939553217,17.732666666666667
17.73,24.86,11.15,69.68,2.37,0.0,2000-12-26,2000,12,False,False,False,-8.118685939553217,17.641666666666666
18.1,25.14,11.77,67.96,2.44,0.0,2000-12-27,2000,12,False,False,False,-7.748685939553216,17.578666666666667
18.34,25.62,12.75,66.17,2.27,0.0,2000-12-28,2000,12,False,False,False,-7.508685939553217,17.471
18.41,25.4,13.02,63.4,2.18,0.0,2000-12-29,2000,12,False,False,False,-7.438685939553217,17.369333333333334
17.36,24.69,10.88,62.85,2.07,0.0,2000-12-30,2000,12,False,False,False,-8.488685939553218,17.238333333333333
17.17,24.53,9.47,59.36,2.11,0.0,2000-12-31,2000,12,False,False,False,-8.678685939553215,17.12333333333333
17.31,25.0,10.51,62.29,2.07,0.0,2001-01-01,2001,1,False,False,False,-8.538685939553218,17.115000000000002
16.73,21.5,12.61,77.91,2.89,0.0,2001-01-02,2001,1,False,False,False,-9.118685939553217,17.170666666666666
18.13,25.31,12.43,76.83,2.99,0.0,2001-01-03,2001,1,False,False,False,-7.718685939553218,17.248333333333335
16.47,24.05,9.94,66.88,3.13,0.0,2001-01-04,2001,1,False,False,False,-9.378685939553218,17.249333333333333
14.57,22.78,7.93,65.09,3.21,0.0,2001-01-05,2001,1,False,False,False,-11.278685939553217,17.164
13.99,22.11,6.99,63.09,3.41,0.0,2001-01-06,2001,1,False,False,False,-11.858685939553217,17.068666666666665
14.71,22.21,6.31,57.06,2.14,0.0,2001-01-07,2001,1,False,False,False,-11.138685939553216,16.99233333333333
16.83,23.74,8.21,55.08,1.41,0.0,2001-01-08,2001,1,False,False,False,-9.018685939553219,16.990333333333336
17.79,25.03,10.7,65.89,1.74,0.0,2001-01-09,2001,1,False,False,False,-8.058685939553218,16.986666666666665
15.51,23.34,8.9,56.62,2.82,0.0,2001-01-10,2001,1,False,False,False,-10.338685939553217,16.896
14.46,22.51,6.87,52.45,2.42,0.0,2001-01-11,2001,1,False,False,False,-11.388685939553216,16.766666666666666
14.63,22.63,7.36,49.83,2.11,0.0,2001-01-12,2001,1,False,False,False,-11.218685939553216,16.703
15.71,23.34,9.93,50.43,1.87,0.0,2001-01-13,2001,1,False,False,False,-10.138685939553216,16.712333333333333
15.77,24.9,8.62,54.38,2.86,0.0,2001-01-14,2001,1,False,False,False,-10.078685939553218,16.688
15.75,24.7,9.24,51.01,2.78,0.0,2001-01-15,2001,1,False,False,False,-10.098685939553217,16.654999999999998
16.35,24.94,6.99,47.05,2.41,0.0,2001-01-16,2001,1,False,False,False,-9.498685939553216,16.637
16.76,25.62,9.17,48.36,2.89,0.0,2001-01-17,2001,1,False,False,False,-9.088685939553216,16.606
16.11,25.51,6.93,48.22,3.1,0.0,2001-01-18,2001,1,False,False,False,-9.738685939553218,16.549666666666667
16.1,24.81,6.88,44.34,2.64,0.0,2001-01-19,2001,1,False,False,False,-9.748685939553216,16.513
17.32,26.17,8.12,42.68,2.34,0.0,2001-01-20,2001,1,False,False,False,-8.528685939553217,16.547333333333334
17.62,26.25,8.56,46.32,2.4,0.0,2001-01-21,2001,1,False,False,False,-8.228685939553216,16.588333333333335
18.53,28.26,10.75,62.64,2.38,0.0,2001-01-22,2001,1,False,False,False,-7.318685939553216,16.645333333333333
20.6,28.45,14.06,66.56,3.38,0.0,2001-01-23,2001,1,False,False,False,-5.248685939553216,16.743000000000002
17.5,27.17,9.81,50.04,3.4,0.0,2001-01-24,2001,1,False,False,False,-8.348685939553217,16.745333333333335
15.26,24.56,5.94,42.19,2.98,0.0,2001-01-25,2001,1,False,False,False,-10.588685939553217,16.663
16.1,24.89,8.05,39.05,2.1,0.0,2001-01-26,2001,1,False,False,False,-9.748685939553216,16.596333333333334
16.46,24.69,8.22,41.08,1.95,0.0,2001-01-27,2001,1,False,False,False,-9.388685939553216,16.533666666666665
17.57,25.9,8.71,40.78,1.93,0.0,2001-01-28,2001,1,False,False,False,-8.278685939553217,16.505666666666666
18.39,26.43,11.24,40.79,1.53,0.0,2001-01-29,2001,1,False,False,False,-7.458685939553217,16.54
18.59,27.17,10.11,54.88,2.33,0.0,2001-01-30,2001,1,False,False,False,-7.258685939553217,16.587333333333333
20.64,29.88,13.16,62.08,2.22,0.0,2001-01-31,2001,1,False,False,False,-5.208685939553217,16.698333333333334
21.51,31.03,12.59,54.38,2.57,0.0,2001-02-01,2001,2,False,False,False,-4.338685939553216,16.857666666666667
22.16,31.1,13.06,45.88,2.57,0.0,2001-02-02,2001,2,False,False,False,-3.688685939553217,16.992
20.54,28.4,12.74,41.21,2.73,0.0,2001-02-03,2001,2,False,False,False,-5.308685939553218,17.127666666666666
19.99,29.16,10.96,40.05,2.58,0.0,2001-02-04,2001,2,False,False,False,-5.858685939553219,17.308333333333334
21.89,30.47,15.14,39.05,1.74,0.0,2001-02-05,2001,2,False,False,False,-3.9586859395532166,17.571666666666665
22.63,31.52,16.34,61.49,2.68,0.0,2001-02-06,2001,2,False,False,False,-3.218685939553218,17.835666666666665
19.43,29.08,11.32,39.03,3.63,0.0,2001-02-07,2001,2,False,False,False,-6.418685939553217,17.922333333333334
19.16,29.38,9.16,33.32,2.92,0.0,2001-02-08,2001,2,False,False,False,-6.688685939553217,17.968
18.9,29.02,9.05,34.11,3.06,0.0,2001-02-09,2001,2,False,False,False,-6.948685939553219,18.081
19.43,28.48,9.66,32.7,2.2,0.0,2001-02-10,2001,2,False,False,False,-6.418685939553217,18.24666666666667
20.37,29.26,11.44,44.92,2.29,0.0,2001-02-11,2001,2,False,False,False,-5.478685939553216,18.438000000000002
21.39,30.26,14.02,34.2,1.8,0.0,2001-02-12,2001,2,False,False,False,-4.458685939553217,18.627333333333336
20.73,30.34,13.06,32.14,2.27,0.0,2001-02-13,2001,2,False,False,False,-5.118685939553217,18.79266666666667
21.95,31.5,13.68,29.54,1.7,0.0,2001-02-14,2001,2,False,False,False,-3.898685939553218,18.999333333333333
23.18,33.25,14.13,32.42,1.2,0.0,2001-02-15,2001,2,False,False,False,-2.6686859395532174,19.227
23.53,32.53,15.24,50.92,1.62,0.0,2001-02-16,2001,2,False,False,False,-2.318685939553216,19.45266666666667
25.01,33.9,17.64,44.33,1.18,0.0,2001-02-17,2001,2,False,False,False,-0.8386859395532156,19.749333333333333
24.64,34.02,16.92,61.74,2.94,0.0,2001-02-18,2001,2,False,False,False,-1.2086859395532166,20.034
25.42,33.89,17.65,50.21,2.37,0.0,2001-02-19,2001,2,False,False,False,-0.42868593955321543,20.304
24.83,33.23,16.95,47.41,2.05,0.0,2001-02-20,2001,2,False,False,False,-1.0186859395532188,20.544333333333334
25.83,33.71,19.42,67.74,2.79,1.99,2001-02-21,2001,2,False,False,False,-0.018685939553218844,20.787666666666667
25.4,32.71,20.01,61.11,2.78,0.8,2001-02-22,2001,2,False,False,False,-0.44868593955321856,20.94766666666667
24.05,32.57,16.0,37.25,2.5,0.0,2001-02-23,2001,2,False,False,False,-1.7986859395532164,21.166
24.87,33.66,16.98,58.12,3.1,0.0,2001-02-24,2001,2,False,False,False,-0.9786859395532161,21.486333333333334
26.44,35.19,19.37,67.96,3.7,0.0,2001-02-25,2001,2,False,False,False,0.5913140604467841,21.831000000000003
27.81,34.99,23.15,68.68,4.76,3.17,2001-02-26,2001,2,False,False,False,1.9613140604467816,22.209333333333333
27.08,33.98,22.38,65.05,2.43,0.71,2001-02-27,2001,2,False,False,False,1.2313140604467812,22.526333333333334
26.82,34.19,21.36,68.11,1.74,2.44,2001-02-28,2001,2,False,False,False,0.9713140604467831,22.80733333333333
26.55,33.01,21.15,71.12,1.61,3.21,2001-03-01,2001,3,False,False,False,0.7013140604467836,23.07266666666667
26.56,33.59,20.53,54.95,2.57,0.04,2001-03-02,2001,3,False,False,False,0.7113140604467816,23.269999999999996
25.73,35.13,16.82,33.35,2.91,0.0,2001-03-03,2001,3,False,False,False,-0.11868593955321671,23.410666666666664
26.94,35.34,18.38,31.47,2.08,0.0,2001-03-04,2001,3,False,False,False,1.0913140604467841,23.57
24.43,32.79,16.72,40.95,3.81,0.9,2001-03-05,2001,3,False,False,False,-1.4186859395532174,23.699666666666666
25.66,33.25,18.34,50.15,2.06,0.47,2001-03-06,2001,3,False,False,False,-0.188685939553217,23.888666666666666
25.89,34.19,19.54,35.94,2.23,0.0,2001-03-07,2001,3,False,False,False,0.04131406044678343,24.022000000000002
25.7,34.74,17.08,27.28,1.74,0.07,2001-03-08,2001,3,False,False,False,-0.14868593955321785,24.124333333333333
26.24,34.93,17.04,46.84,2.08,0.02,2001-03-09,2001,3,False,False,False,0.3913140604467813,24.351333333333333
26.62,34.97,18.32,27.34,2.02,0.0,2001-03-10,2001,3,False,False,False,0.7713140604467839,24.6
27.04,35.24,17.54,34.5,1.74,0.0,2001-03-11,2001,3,False,False,False,1.191314060446782,24.871333333333332
